path	Transcription
../resampled_audio/re_LJ002-0038.wav	of these wards three were appropriated to the cabin side so called because
../resampled_audio/re_LJ047-0026.wav	and kept itself informed on oswald's status by periodic reviews of state department and office of naval intelligence files
../resampled_audio/re_LJ032-0211.wav	the authenticity of these pictures has been established by expert testimony which links the second picture
../resampled_audio/re_LJ003-0304.wav	with the penalty of forfeiting the day's allowance of food an increase of which the committee had recommended
../resampled_audio/re_LJ026-0011.wav	because of these uncertain forms of life
../resampled_audio/re_LJ018-0351.wav	and that in spite of the verdict of the jury he left the dock with a calm and quiet conscience
../resampled_audio/re_LJ011-0238.wav	shops were broken into as when that of grimaldi and johnson in the strand was robbed of watches to the value of 
../resampled_audio/re_LJ007-0159.wav	forced and constant intercourse with the most depraved individuals of his own class
../resampled_audio/re_LJ041-0125.wav	mrs oswald said that her husband did not say anything about governor connally after his return to the united states she testified quote
../resampled_audio/re_LJ006-0065.wav	were associated together of every variety of age habit and delinquency without employment oversight or control
../resampled_audio/re_LJ006-0298.wav	while older women in infirm health were sent across the seas
../resampled_audio/re_LJ048-0289.wav	however there is no evidence that these men failed to take any action in dallas within their power that would have averted the tragedy
../resampled_audio/re_LJ009-0061.wav	he staggers towards the pew reels into it stumbles forward flings himself on the ground and by a curious twist of the spine
../resampled_audio/re_LJ042-0107.wav	oswald apparently continued to have personal difficulties while he was in minsk
../resampled_audio/re_LJ012-0227.wav	one that of the murder of the italian boy the other that of a boy unknown
../resampled_audio/re_LJ004-0187.wav	already as early as  a prison existed at bury st edmunds which was a model for imitation to others at that time
../resampled_audio/re_LJ014-0004.wav	brought passersby and policemen to the spot a lonely place near a dead wall beyond belsize hall hampstead
../resampled_audio/re_LJ009-0046.wav	but the attempt fails he trembles his knees knock together and his head droops as he enters the condemned pew
../resampled_audio/re_LJ050-0196.wav	since the assassination of president kennedy the secret service has been experimenting with new techniques in the inspection of buildings along a motorcade route
../resampled_audio/re_LJ023-0063.wav	but the framers went further
../resampled_audio/re_LJ037-0032.wav	benavides never saw oswald after the arrest
../resampled_audio/re_LJ044-0097.wav	stuckey thought oswald quote appeared to be a very logical intelligent fellow end quote and quote was arrested by his cleancutness end quote
../resampled_audio/re_LJ009-0074.wav	let us pass on
../resampled_audio/re_LJ043-0046.wav	after about a month with his brother
../resampled_audio/re_LJ009-0246.wav	good people do not be hurried i am not i can wait
../resampled_audio/re_LJ037-0118.wav	callaway told the commission quote so they brought four men in
../resampled_audio/re_LJ007-0020.wav	swearing and talking of what crimes they had committed and how they had done it another witness declared she had heard the most shocking language in the yard she said
../resampled_audio/re_LJ009-0190.wav	whom the horrid scene with the additional effect of some noted criminals hanging on the walls drove out again sick and faint
../resampled_audio/re_LJ035-0164.wav	 minutes after the shooting
../resampled_audio/re_LJ003-0144.wav	the wards being furnished with barrack bedsteads upon which each prisoner had the regulation allowance of sleeping room
../resampled_audio/re_LJ030-0220.wav	david powers who witnessed the scene from the president's followup car
../resampled_audio/re_LJ038-0097.wav	the commission gave little weight to his denials of guilt
../resampled_audio/re_LJ044-0170.wav	he approved arrangements for his family to return to irving texas to live with mrs ruth paine
../resampled_audio/re_LJ028-0005.wav	leaving the city by the eastern gate and passing a small village or two
../resampled_audio/re_LJ021-0062.wav	in great part through the cooperation of american business brought about under the codes
../resampled_audio/re_LJ045-0007.wav	some of that feeling was expressed in the incident involving then vicepresidential candidate johnson during the  campaign
../resampled_audio/re_LJ016-0403.wav	his effrontery was only outdone by his cool contempt for the consolations of religion
../resampled_audio/re_LJ046-0121.wav	at the time of the assassination prs was a very small group comprised of  specialists and  clerks
../resampled_audio/re_LJ008-0219.wav	their conversation was of companions and associates of former years long ago imprisoned transported hanged while they
../resampled_audio/re_LJ040-0177.wav	he took the position that such matters were his own business
../resampled_audio/re_LJ034-0029.wav	the rolling readers boxes contained instead of books light blocks used as reading aids
../resampled_audio/re_LJ046-0151.wav	all material received by prs was separately screened
../resampled_audio/re_LJ023-0021.wav	to make it bombproof against the causes of 
../resampled_audio/re_LJ013-0190.wav	and at last his lordship's watch was found secreted under the leads of the sink
../resampled_audio/re_LJ006-0236.wav	a serious accident one of the prisoners had a hot poker run into his eye
../resampled_audio/re_LJ029-0039.wav	special agent in charge of the dallas office both agents were advised of the trip on november 
../resampled_audio/re_LJ046-0025.wav	this planning document has been made a part of the commission's published record the underlying staff and consultants' reports reviewed by the commission have not
../resampled_audio/re_LJ023-0103.wav	government is to be rendered impotent
../resampled_audio/re_LJ016-0222.wav	it may be added that of late years the clothes in which a convict has suffered are invariably burnt
../resampled_audio/re_LJ031-0113.wav	this operation was concluded at  pm
../resampled_audio/re_LJ004-0141.wav	the hospital was filled with infectious cases and in one room seven feet by nine with closed windows
../resampled_audio/re_LJ045-0222.wav	the feelings of hostility and aggression which seem to have played such an important part in oswald's life
../resampled_audio/re_LJ001-0179.wav	even when the woodcuts are very rude indeed
../resampled_audio/re_LJ011-0100.wav	to which the signature of one wilkins of abingdon was found to be forged
../resampled_audio/re_LJ033-0027.wav	mrs linnie mae randle frazier's sister commented to her brother about oswald's unusual midweek return to irving
../resampled_audio/re_LJ003-0223.wav	the roof of the female prison says the grand jury in their presentment in  let in the rain
../resampled_audio/re_LJ019-0327.wav	no less close was the care as regards preservation of health
../resampled_audio/re_LJ014-0206.wav	his captors it may be added lerigo and allen were warmly commended by the judge for their courage and activity
../resampled_audio/re_LJ025-0080.wav	finally amid the lowest forms of animal life the speck of gelatinous protoplasm which constitutes the whole body
../resampled_audio/re_LJ012-0016.wav	at no period could thieves in london or elsewhere have prospered had they been unable to dispose of their illgotten goods
